n,n+1
0.6052536360886559,0.9556866883604672
0.9556866883604672,0.16939856820428173
0.16939856820428173,0.5628107731784842
0.5628107731784842,0.984219227090884
0.984219227090884,0.06212696046202744
0.06212696046202744,0.23306880498310847
0.23306880498310847,0.714990948507417
0.714990948507417,0.8151155682395248
0.8151155682395248,0.6028087146123255
0.6028087146123255,0.9577214727990456
0.9577214727990456,0.16196421335469013
0.16196421335469013,0.5429272277883462
0.5429272277883462,0.9926290124576297
0.9926290124576297,0.02926662434008213
0.02926662434008213,0.11364035615927458
0.11364035615927458,0.4029049024450712
0.4029049024450712,0.9622901681231953
0.9622901681231953,0.14515120182651114
0.14515120182651114,0.4963293217393223
0.4963293217393223,0.9999461044844263
0.9999461044844263,0.00021557044338826555
0.00021557044338826555,0.0008620958910888118
0.0008620958910888118,0.0034454107270535184
0.0034454107270535184,0.013734159487901692
0.013734159487901692,0.05418212940425029
0.05418212940425029,0.20498570502988547
0.20498570502988547,0.6518662630531451
0.6518662630531451,0.9077465525850917
0.9077465525850917,0.33497099541989206
0.33497099541989206,0.8910617105891948
0.8910617105891948,0.38828295404421137
0.38828295404421137,0.9500772065716487
0.9500772065716487,0.18972203249864572
0.18972203249864572,0.6149103315329142
0.6149103315329142,0.947182462827983
0.947182462827983,0.20011137975639834
0.20011137975639834,0.6402672617935554
0.6402672617935554,0.9213003810757527
0.9213003810757527,0.2900239556217021
0.2900239556217021,0.8236402431489722
0.8236402431489722,0.5810279720578966
0.5810279720578966,0.9737378709767389
0.9737378709767389,0.10228971840970669
0.10228971840970669,0.3673061276694784
0.3673061276694784,0.9295693449837249
0.9295693449837249,0.26188071140101415
0.26188071140101415,0.7731968175884515
0.7731968175884515,0.7014539954381694
0.7014539954381694,0.837665150887992
0.837665150887992,0.5439289835031584
0.5439289835031584,0.992280977633517
0.992280977633517,0.03063775624075506
0.03063775624075506,0.11879633653314854
0.11879633653314854,0.41873506783780584
0.41873506783780584,0.9735840432026959
0.9735840432026959,0.10287261609514836
0.10287261609514836,0.36915936381155434
0.36915936381155434,0.9315229116872112
0.9315229116872112,0.25515190675596516
0.25515190675596516,0.7601976449390417
0.7601976449390417,0.7291887422727055
0.7291887422727055,0.7898900816618215
0.7898900816618215,0.6638549622164098
0.6638549622164098,0.8926062054282357
0.8926062054282357,0.3834414698369681
0.3834414698369681,0.9456564361849342
0.9456564361849342,0.2055613635477746
0.2055613635477746,0.653223557456617
0.653223557456617,0.9060901657613551
0.9060901657613551,0.3403631090876604
0.3403631090876604,0.898064252239367
0.898064252239367,0.3661794043564543
0.3661794043564543,0.9283681927264265
0.9283681927264265,0.26600276584118066
0.26600276584118066,0.7809811776240907
0.7809811776240907,0.6841983112839167
0.6841983112839167,0.8642839284806133
0.8642839284806133,0.4691888778029256
0.4691888778029256,0.9962026989958278
0.9962026989958278,0.015131526037023625
0.015131526037023625,0.059610251827258
0.059610251827258,0.22422747881739555
0.22422747881739555,0.6957980662423598
0.6957980662423598,0.8466524690230098
0.8466524690230098,0.5193282628810049
0.5193282628810049,0.9985056730160111
0.9985056730160111,0.005968375883415213
0.005968375883415213,0.02373101749091792
0.02373101749091792,0.09267142519905468
0.09267142519905468,0.33633372860252275
0.33633372860252275,0.8928534064273893
0.8928534064273893,0.3826648042335859
0.3826648042335859,0.9449298073378292
0.9449298073378292,0.20814986616928888
0.20814986616928888,0.659293997531984
0.659293997531984,0.8985016894011211
0.8985016894011211,0.3647856141778097
0.3647856141778097,0.9268682794669115
0.9268682794669115,0.2711338879398349
0.2711338879398349,0.7904812110018559
0.7904812110018559,0.6624826642195811
0.6624826642195811,0.8943975353124274
0.8943975353124274,0.3778023365579304
0.3778023365579304,0.9402709241971947
0.9402709241971947,0.2246460532261921
0.2246460532261921,0.6967208159843479
0.6967208159843479,0.8452036822338094
0.8452036822338094,0.5233376710888766
0.5233376710888766,0.9978214124325896
0.9978214124325896,0.008695365294486123
0.008695365294486123,0.034479023667526275
0.034479023667526275,0.13316088237784174
0.13316088237784174,0.46171624712878534
0.46171624712878534,0.9941374170643831
0.9941374170643831,0.023312852227759744
0.023312852227759744,0.09107745259506553
0.09107745259506553,0.33112940089543647
0.33112940089543647,0.8859308830322632
0.8859308830322632,0.4042294140877503
0.4042294140877503,0.9633119794960977
0.9633119794960977,0.14136803862163017
0.14136803862163017,0.4855324651116138
0.4855324651116138,0.9991627617370135
0.9991627617370135,0.0033461491803101224
0.0033461491803101224,0.013339809863892929
0.013339809863892929,0.05264743734675245
0.05264743734675245,0.1995027387502889
0.1995027387502889,0.6388055839256915
0.6388055839256915,0.9229320394841912
0.9229320394841912,0.28451395991097006
0.28451395991097006,0.814263066106996
0.814263066106996,0.6049549011241195
0.6049549011241195,0.9559378749201052
0.9559378749201052,0.1684826168533541
0.1684826168533541,0.5603848986864
0.5603848986864,0.9854146560425329
0.9854146560425329,0.05749044679643804
0.05749044679643804,0.2167411812943359
0.2167411812943359,0.6790577665018869
0.6790577665018869,0.871753265021423
0.871753265021423,0.4471980397836465
0.4471980397836465,0.9888478119892424
0.9888478119892424,0.04411126685332114
0.04411126685332114,0.16866185195966493
0.16866185195966493,0.5608601266128039
0.5608601266128039,0.9851841799546939
0.9851841799546939,0.05838524608676493
0.05838524608676493,0.21990563650461134
0.21990563650461134,0.6861885901524524
0.6861885901524524,0.8613352355881685
0.8613352355881685,0.4777473900897711
0.4777473900897711,0.9980192854087327
0.9980192854087327,0.007907165443900771
0.007907165443900771,0.03137856871417421
0.03137856871417421,0.12157581655849622
0.12157581655849622,0.4271805495465244
0.4271805495465244,0.9787893105426152
0.9787893105426152,0.08304318444050875
0.08304318444050875,0.3045880558339536
0.3045880558339536,0.8472566883089839
0.8472566883089839,0.5176511696987087
0.5176511696987087,0.9987537448330696
0.9987537448330696,0.00497880805995737
0.00497880805995737,0.019816078121037896
0.019816078121037896,0.07769360467575527
0.07769360467575527,0.2866292338729709
0.2866292338729709,0.8178916646494586
0.8178916646494586,0.5957795581855846
0.5957795581855846,0.9633051049350969
0.9633051049350969,0.14139351896431535
0.14139351896431535,0.4856055670368125
0.4856055670368125,0.9991712011986733
0.9991712011986733,0.0033124475754944425
0.0033124475754944425,0.013205901066216174
0.013205901066216174,0.05212602097298193
0.05212602097298193,0.19763559564202474
0.19763559564202474,0.6343030679089874
0.6343030679089874,0.9278507438009357
0.9278507438009357,0.26777496411594437
0.26777496411594437,0.7842861308345963
0.7842861308345963,0.6767255832603791
0.6767255832603791,0.8750722728851152
0.8750722728851152,0.4372831604511746
0.4372831604511746,0.9842663921480275
0.9842663921480275,0.061944245743731516
0.061944245743731516,0.23242862465188688
0.23242862465188688,0.7136222363772766
0.7136222363772766,0.8174621605006838
0.8174621605006838,0.5968711066009524
0.5968711066009524,0.9624639548236277
0.9624639548236277,0.14450836195555863
0.14450836195555863,0.4945027811219196
0.4945027811219196,0.9998791223384259
0.9998791223384259,0.0004834522006600996
0.0004834522006600996,0.0019328738985191058
0.0019328738985191058,0.007716551588046117
0.007716551588046117,0.030628025678540564
0.030628025678540564,0.1187597988863009
0.1187597988863009,0.418623636219145
0.418623636219145,0.9735115496712238
0.9735115496712238,0.10314724931182472
0.10314724931182472,0.37003157708491596
0.37003157708491596,0.9324328361798634
0.9324328361798634,0.25200736877375773
0.25200736877375773,0.7539986194299401
0.7539986194299401,0.7419388053107379
0.7419388053107379,0.7658624579392516
0.7658624579392516,0.7172686138339988
0.7172686138339988,0.8111773977706109
0.8111773977706109,0.6126745084668439
0.6126745084668439,0.9492178205670205
0.9492178205670205,0.1928133987400646
0.1928133987400646,0.6225455680254778
0.6225455680254778,0.9399303350292519
0.9399303350292519,0.22584520128420058
0.22584520128420058,0.6993565853643979
0.6993565853643979,0.84102780748739
0.84102780748739,0.5348001380813746
0.5348001380813746,0.995155801558069
0.995155801558069,0.019282928733544608
0.019282928733544608,0.07564438957200659
0.07564438957200659,0.27968926359314034
0.27968926359314034,0.8058527176954688
0.8058527176954688,0.6258164603131834
0.6258164603131834,0.9366808732570446
0.9366808732570446,0.23723925972585969
0.23723925972585969,0.7238271734823432
0.7238271734823432,0.7996055856436203
0.7996055856436203,0.6409459722045733
0.6409459722045733,0.9205369316772306
0.9205369316772306,0.2925947563820011
0.2925947563820011,0.8279322596790342
0.8279322596790342,0.56984173224721
0.56984173224721,0.9804885297468361
0.9804885297468361,0.07652309112689523
0.07652309112689523,0.28266923060512045
0.28266923060512045,0.8110693466969188
0.8110693466969188,0.6129434461822086
0.6129434461822086,0.9489751118579461
0.9489751118579461,0.193685395728579
0.193685395728579,0.6246854528401711
0.6246854528401711,0.9378141514001659
0.9378141514001659,0.2332750753350105
0.2332750753350105,0.7154312582498227
0.7154312582498227,0.8143574918755928
0.8143574918755928,0.6047174692067464
0.6047174692067464,0.9561370065717365
0.9561370065717365,0.16775612494310244
0.16775612494310244,0.5584560299487066
0.5584560299487066,0.9863315702505436
0.9863315702505436,0.053926415110562176
0.053926415110562176,0.20407342745554202
0.20407342745554202,0.6497098546483586
0.6497098546483586,0.9103478376846693
0.9103478376846693,0.32645860843006513
0.32645860843006513,0.8795335416478821
0.8795335416478821,0.42381716305686135
0.42381716305686135,0.9767847014211806
0.9767847014211806,0.09070539396286278
0.09070539396286278,0.3299117018756185
0.3299117018756185,0.8842798833646061
0.8842798833646061,0.40931588496513904
0.40931588496513904,0.9671055651213765
0.9671055651213765,0.12724956413055813
0.12724956413055813,0.44422845023656443
0.44422845023656443,0.9875581369479385
0.9875581369479385,0.04914825238342106
0.04914825238342106,0.18693080668430645
0.18693080668430645,0.6079507207866436
0.6079507207866436,0.9533865675265765
0.9533865675265765,0.17776248154587648
0.17776248154587648,0.5846519268021136
0.5846519268021136,0.9713362051547584
0.9713362051547584,0.11136872684124607
0.11136872684124607,0.39586293409202394
0.39586293409202394,0.9566218860163115
0.9566218860163115,0.16598581284362657
0.16598581284362657,0.5537380911130686
0.5537380911130686,0.9884488702540941
0.9884488702540941,0.04567080458999653
0.04567080458999653,0.17433992879239554
0.17433992879239554,0.5757820720842319
0.5757820720842319,0.9770283102024812
0.9770283102024812,0.08977596506146165
0.08977596506146165,0.3268649646349795
0.3268649646349795,0.8800970381166124
0.8800970381166124,0.42210496645991386
0.42210496645991386,0.9757294549991553
0.9757294549991553,0.09472594258482665
0.09472594258482665,0.3430117535449711
0.3430117535449711,0.9014187618999004
0.9014187618999004,0.35545191037900414
0.35545191037900414,0.9164233991476822
0.9164233991476822,0.3063662105691605
0.3063662105691605,0.8500238223626133
0.8500238223626133,0.5099332951146629
0.5099332951146629,0.9996053185926601
0.9996053185926601,0.0015781025357063682
0.0015781025357063682,0.006302448512372661
0.006302448512372661,0.02505091062048621
0.02505091062048621,0.09769344999028248
0.09769344999028248,0.3525977592771146
0.3525977592771146,0.9130903177194902
0.9130903177194902,0.31742555762564245
0.31742555762564245,0.8666662919667697
0.8666662919667697,0.4622233213413584
0.4622233213413584,0.9942916901980868
0.9942916901980868,0.022702900004474207
0.022702900004474207,0.08874991334344422
0.08874991334344422,0.32349346489990144
0.32349346489990144,0.8753817722678306
0.8753817722678306,0.4363541001962501
0.4363541001962501,0.9837967977526841
0.9837967977526841,0.06376263393699376
0.06376263393699376,0.23878784180164275
0.23878784180164275,0.7270728336374256
0.7270728336374256,0.7937517128954802
0.7937517128954802,0.6548397246838855
0.6548397246838855,0.9040986386392741
0.9040986386392741,0.3468171609995415
0.3468171609995415,0.9061400713430384
0.9061400713430384,0.34020096979788667
0.34020096979788667,0.8978570797858562
0.8978570797858562,0.36683897625708356
0.36683897625708356,0.9290725670229537
0.9290725670229537,0.2635869289133316
0.2635869289133316,0.7764354392774795
0.7764354392774795,0.6943337916458678
0.6943337916458678,0.8489375096981617
0.8489375096981617,0.5129704573025812
0.5129704573025812,0.9993270689494477
0.9993270689494477,0.0026899128574141215
0.0026899128574141215,0.010730708904934558
0.010730708904934558,0.04246224316532846
0.04246224316532846,0.16263680428278793
0.16263680428278793,0.5447442967018803
0.5447442967018803,0.9919917916506165
0.9919917916506165,0.03177630779366561
0.03177630779366561,0.12306629622667134
0.12306629622667134,0.4316839318388821
0.4316839318388821,0.981331659324022
0.981331659324022,0.0732793349295345
0.0732793349295345,0.27163789600727845
0.27163789600727845,0.7914029978400696
0.7914029978400696,0.6603371713992815
0.6603371713992815,0.8971679658707097
0.8971679658707097,0.36903042754449117
0.36903042754449117,0.931387884363285
0.931387884363285,0.25561797289827615
0.25561797289827615,0.7611096993186093
0.7611096993186093,0.7272868996869818
0.7272868996869818,0.7933626609227195
0.7933626609227195,0.6557533967053661
0.6557533967053661,0.9029635176589633
0.9029635176589633,0.35048161374365744
0.35048161374365744,0.9105770086851965
0.9105770086851965,0.3257060797564642
0.3257060797564642,0.87848651746456
0.87848651746456,0.4269918243901974
0.4269918243901974,0.978679225176513
0.978679225176513,0.08346479753765282
0.08346479753765282,0.3059937004386058
0.3059937004386058,0.8494462229219784
0.8494462229219784,0.511549349142252
0.511549349142252,0.9994664501375614
0.9994664501375614,0.0021330607479315153
0.0021330607479315153,0.008514043199108597
0.008514043199108597,0.03376621707004924
0.03376621707004924,0.1305042386193102
0.1305042386193102,0.45389152928681736
0.45389152928681736,0.9914960357139664
0.9914960357139664,0.03372658750982192
0.03372658750982192,0.130356419219057
0.130356419219057,0.4534544927497699
0.4534544927497699,0.9913340630192751
0.9913340630192751,0.03436335406788414
0.03436335406788414,0.1327300558603575
0.1327300558603575,0.4604511525266555
0.4604511525266555,0.9937435546541207
0.9937435546541207,0.024869208950053397
0.024869208950053397,0.09700292558500792
0.09700292558500792,0.35037343205182936
0.35037343205182936,0.9104475606562059
0.9104475606562059,0.32613119980548066
0.32613119980548066,0.8790785612756733
0.8790785612756733,0.4251977775246624
0.4251977775246624,0.9776185100510003
0.9776185100510003,0.08752223542665005
0.08752223542665005,0.3194483749302884
0.3194483749302884,0.8696044427387452
0.8696044427387452,0.45357022363112665
0.45357022363112665,0.9913771034653457
0.9913771034653457,0.034194168760027836
0.034194168760027836,0.1320997103313543
0.1320997103313543,0.4585975074469063
0.4585975074469063,0.9931433344415641
0.9931433344415641,0.027238606783422607
0.027238606783422607,0.10598666033568276
0.10598666033568276,0.3790139526662855
0.3790139526662855,0.9414495054022569
0.9414495054022569,0.22048933672041096
0.22048933672041096,0.6874951564520168
0.6874951564520168,0.859382265228135
0.859382265228135,0.48337754975797775
0.48337754975797775,0.998894776591806
0.998894776591806,0.004416007557647789
0.004416007557647789,0.017586025739594346
0.017586025739594346,0.06910702975312269
0.06910702975312269,0.2573249927672948
0.2573249927672948,0.7644353634584259
0.7644353634584259,0.7202957542104408
0.7202957542104408,0.8058791227074122
0.8058791227074122,0.6257518491669753
0.6257518491669753,0.9367458897243451
0.9367458897243451,0.23701211123556062
0.23701211123556062,0.7233494814528915
0.7233494814528915,0.800460036538898
0.800460036538898,0.6388950657721764
0.6388950657721764,0.9228326428165712
0.9228326428165712,0.28485022467501575
0.28485022467501575,0.8148422967104352
0.8148422967104352,0.6034973128083932
0.6034973128083932,0.9571532249657664
0.9571532249657664,0.16404371561359757
0.16404371561359757,0.5485334999251308
0.5485334999251308,0.9905779975400694
0.9905779975400694,0.03733291331830278
0.03733291331830278,0.1437566676058835
0.1437566676058835,0.49236275249894007
0.49236275249894007,0.9997666898024303
0.9997666898024303,0.0009330230556855177
0.0009330230556855177,0.0037286100946523075
0.0037286100946523075,0.014858830245657458
0.014858830245657458,0.05855218163755277
0.05855218163755277,0.2204952946521432
0.2204952946521432,0.687508478753631
0.687508478753631,0.8593622815819965
0.8593622815819965,0.4834350023047276
0.4834350023047276,0.9989024034054225
0.9989024034054225,0.004385567505172417
0.004385567505172417,0.017465337211319973
0.017465337211319973,0.06864119682965943
0.06864119682965943,0.2557183317098055
0.2557183317098055,0.7613058661494375
0.7613058661494375,0.726876977263569
0.726876977263569,0.7941073487509839
0.7941073487509839,0.6540034696426685
0.6540034696426685,0.9051317253520786
0.9051317253520786,0.34347314045299165
0.34347314045299165,0.9019973689614046
0.9019973689614046,0.3535924613924334
0.3535924613924334,0.9142593305554956
0.9142593305554956,0.3135568281908506
0.3135568281908506,0.860955774742976
0.860955774742976,0.47884371471879184
0.47884371471879184,0.9982096463724005
0.9982096463724005,0.007148593045950544
0.007148593045950544,0.028389962653655725
0.028389962653655725,0.11033589069671904
0.11033589069671904,0.39264752768352285
0.39264752768352285,0.95390178675016
0.95390178675016,0.17589267194004904
0.17589267194004904,0.5798177595913573
0.5798177595913573,0.9745165010152652
0.9745165010152652,0.09933636105691923
0.09933636105691923,0.35787459371555447
0.35787459371555447,0.9192014755539251
0.9192014755539251,0.29708049157364785
0.29708049157364785,0.8352946924000305
0.8352946924000305,0.5503098769934757
0.5503098769934757,0.9898756651076054
0.9898756651076054,0.04008733094152502
0.04008733094152502,0.1539213473580387
0.1539213473580387,0.5209182647420987
0.5209182647420987,0.9982497048007178
0.9982497048007178,0.006988926663990116
0.006988926663990116,0.027760326272301936
0.027760326272301936,0.10795876223022911
0.10795876223022911,0.38521467155178385
0.38521467155178385,0.9472973134921405
0.9472973134921405,0.19970045337085504
0.19970045337085504,0.6392807291773199
0.6392807291773199,0.9224035139193363
0.9224035139193363,0.28630108571438834
0.28630108571438834,0.8173310961326031
0.8173310961326031,0.5972039017091224
0.5972039017091224,0.9622056059700931
0.9622056059700931,0.1454639112392762
0.1454639112392762,0.49721664706499274
0.49721664706499274,0.9999690117857566
0.9999690117857566,0.00012394901589595346
0.00012394901589595346,0.0004957346101496476
0.0004957346101496476,0.0019819554293837895
0.0019819554293837895,0.007912109128238903
0.007912109128238903,0.031398030629526966
0.031398030629526966,0.12164877720845702
0.12164877720845702,0.4274014088485768
0.4274014088485768,0.978917778251314
0.978917778251314,0.08255104669930098
0.08255104669930098,0.3029454855526032
0.3029454855526032,0.8446780733436027
0.8446780733436027,0.5247881030245682
0.5247881030245682,0.9975421997937736
0.9975421997937736,0.009807037697490832
0.009807037697490832,0.038843438836363306
0.038843438836363306,0.14933850438291604
0.14933850438291604,0.5081460619663593
0.5081460619663593,0.999734566697761
0.999734566697761,0.0010614513896044448
0.0010614513896044448,0.004241298842207806
0.004241298842207806,0.016893240905355572
0.016893240905355572,0.06643143726827677
0.06643143726827677,0.2480732056429911
0.2480732056429911,0.7461315611400055
0.7461315611400055,0.7576770184431351
0.7576770184431351,0.7344102166650249
0.7344102166650249,0.7802074012922243
0.7802074012922243,0.6859352490442334
0.6859352490442334,0.8617123326514355
0.8617123326514355,0.47665675363142895
0.47665675363142895,0.9978203713959046
0.9978203713959046,0.008699511292974332
0.008699511292974332,0.03449531918495098
0.03449531918495098,0.13322156855711734
0.13322156855711734,0.4618943289131945
0.4618943289131945,0.9941918313240968
0.9941918313240968,0.023097735410141707
0.023097735410141707,0.09025692011625917
0.09025692011625917,0.32844243394954553
0.32844243394954553,0.8822720061233759
0.8822720061233759,0.41547245333763877
0.41547245333763877,0.9714203754209693
0.9714203754209693,0.1110513185518096
0.1110513185518096,0.3948756927988564
0.3948756927988564,0.9557955201419185
0.9557955201419185,0.1690017752742319
0.1690017752742319,0.5617607009135597
0.5617607009135597,0.9847424632906633
0.9847424632906633,0.06009897713159983
0.06009897713159983,0.22594836031734108
0.22594836031734108,0.6995827951489844
0.6995827951489844,0.8406668315220742
0.8406668315220742,0.5357844396028428
0.5357844396028428,0.994877895529242
0.994877895529242,0.02038347406619458
0.02038347406619458,0.07987195220474941
0.07987195220474941,0.29396969382300653
0.29396969382300653,0.8302060517464573
0.8302060517464573,0.5638558535600637
0.5638558535600637,0.9836897198644627
0.9836897198644627,0.06417701958975022
0.06417701958975022,0.24023331898530817
0.24023331898530817,0.7300850857384453
0.7300850857384453,0.788243413282929
0.788243413282929,0.6676629387960263
0.6676629387960263,0.8875565558171197
0.8875565558171197,0.3991996641726872
0.3991996641726872,0.959357169188404
0.959357169188404,0.15596396446086405
0.15596396446086405,0.5265568250020576
0.5265568250020576,0.9971789401832404
0.9971789401832404,0.011252405753079533
0.011252405753079533,0.04450315647139038
0.04450315647139038,0.1700905021418933
0.1700905021418933,0.5646388928920476
0.5646388928920476,0.9832872541027616
0.9832872541027616,0.06573372008725084
0.06573372008725084,0.2456511925229672
0.2456511925229672,0.7412267365400452
0.7412267365400452,0.7672386463129585
0.7672386463129585,0.71433402366727
0.71433402366727,0.8162437051943927
0.8162437051943927,0.5999596756996881
0.5999596756996881,0.9600322529360528
0.9600322529360528,0.15348130503431828
0.15348130503431828,0.5196991761571234
0.5196991761571234,0.9984477698349224
0.9984477698349224,0.0061992829863686955
0.0061992829863686955,0.02464340750729446
0.02464340750729446,0.09614443989489553
0.09614443989489553,0.3476027462887694
0.3476027462887694,0.9071003082450992
0.9071003082450992,0.33707735610698075
0.33707735610698075,0.8938248484276338
0.8938248484276338,0.3796079550438052
0.3796079550438052,0.9420230220450623
0.9420230220450623,0.21846259192860157
0.21846259192860157,0.6829467514257554
0.6829467514257554,0.8661219445710514
0.8661219445710514,0.46381888681404787
0.46381888681404787,0.9947637081945014
0.9947637081945014,0.020835492214504918
0.020835492214504918,0.0816054979147369
0.0816054979147369,0.29978416249929907
0.29978416249929907,0.8396544736555717
0.8396544736555717,0.5385393541030263
0.5385393541030263,0.9940588727412862
0.9940588727412862,0.023623321062438127
0.023623321062438127,0.09226103905767638
0.09226103905767638,0.3349957589186972
0.3349957589186972,0.8910944017007333
0.8910944017007333,0.3881806758333819
0.3881806758333819,0.9499857549716831
0.9499857549716831,0.19005128129025736
0.19005128129025736,0.6157271670807554
0.6157271670807554,0.9464288911978517
0.9464288911978517,0.20280498041542686
0.20280498041542686,0.6467004813365007
0.6467004813365007,0.913915875102556
0.913915875102556,0.314694593352341
0.314694593352341,0.862647625068583
0.862647625068583,0.47394680012846596
0.47394680012846596,0.9972849231058157
0.9972849231058157,0.010830821006571727
0.010830821006571727,0.04285405729158132
0.04285405729158132,0.16407034826092476
0.16407034826092476,0.5486050763298546
0.5486050763298546,0.990550186219876
0.990550186219876,0.037442059198579895
0.037442059198579895,0.14416060560619973
0.14416060560619973,0.4935133015898139
0.4935133015898139,0.9998316909749412
0.9998316909749412,0.000673122788523621
0.000673122788523621,0.002690678776940765
0.002690678776940765,0.010733756098640343
0.010733756098640343,0.042474170314620974
0.042474170314620974,0.1626804606828222
0.1626804606828222,0.5448621135793877
0.5448621135793877,0.9919495630607604
0.9919495630607604,0.03194250961730759
0.03194250961730759,0.1236887427866232
0.1236887427866232,0.43355935077795105
0.43355935077795105,0.9823425605238106
0.9823425605238106,0.0693826172293363
0.0693826172293363,0.2582746786229748
0.2582746786229748,0.7662754760206956
0.7662754760206956,0.7163894834798079
0.7163894834798079,0.8127023657573678
0.8127023657573678,0.6088689217989816
0.6088689217989816,0.952590231465309
0.952590231465309,0.1806483295287122
0.1806483295287122,0.592058042268792
0.592058042268792,0.9661012674145493
0.9661012674145493,0.13099843405820333
0.13099843405820333,0.4553513773300075
0.4553513773300075,0.9920260019746905
0.9920260019746905,0.0316416535232075
0.0316416535232075,0.12256183714209916
0.12256183714209916,0.43016173287381093
0.43016173287381093,0.9804904657792441
0.9804904657792441,0.07651564918098004
0.07651564918098004,0.2826440184455729
0.2826440184455729,0.8110255091300461
0.8110255091300461,0.6130525306815824
0.6130525306815824,0.9488765012259595
0.9488765012259595,0.19403954658856487
0.19403954658856487,0.6255528037930761
0.6255528037930761,0.9369459738387893
0.9369459738387893,0.2363128637842882
0.2363128637842882,0.7218763767774267
0.7218763767774267,0.8030834937124856
0.8030834937124856,0.6325615833561349
0.6325615833561349,0.929709706472458
0.929709706472458,0.261398272653416
0.261398272653416,0.7722768628289055
0.7722768628289055,0.7034612398721974
0.7034612398721974,0.8344140954786725
0.8344140954786725,0.5526688509807253
0.5526688509807253,0.9889039685454806
0.9889039685454806,0.043891638161918975
0.043891638161918975,0.1678606490455286
0.1678606490455286,0.55873380619017
0.55873380619017,0.9862013600416621
0.9862013600416621,0.054432949974552065
0.054432949974552065,0.2058800157264799
0.2058800157264799,0.6539737394037771
0.6539737394037771,0.9051683502960709
0.9051683502960709,0.34335443167344154
0.34335443167344154,0.9018486636945979
0.9018486636945979,0.3540706059474637
0.3540706059474637,0.9148184478058384
0.9148184478058384,0.3117026214398196
0.3117026214398196,0.8581763889094565
0.8581763889094565,0.48683869771112714
0.48683869771112714,0.9993071204882435
0.9993071204882435,0.002769597718954553
0.002769597718954553,0.011047708189718859
0.011047708189718859,0.043702625333894705
0.043702625333894705,0.16717082349127974
0.16717082349127974,0.5568989570581085
0.5568989570581085,0.9870500347427981
0.9870500347427981,0.05112905462815679
0.05112905462815679,0.194059497603951
0.194059497603951,0.6256016359746125
0.6256016359746125,0.9368969161620038
0.9368969161620038,0.2364843385925242
0.2364843385925242,0.7222379847719224
0.7222379847719224,0.8024411124980593
0.8024411124980593,0.634117493883745
0.634117493883745,0.9280499913373744
0.9280499913373744,0.2670928196642947
0.2670928196642947,0.7830169813922849
0.7830169813922849,0.6796055529743962
0.6796055529743962,0.8709673813630455
0.8709673813630455,0.44953280785857896
0.44953280785857896,0.9898122500694435
0.9898122500694435,0.04033583872763574
0.04033583872763574,0.1548354353670956
0.1548354353670956,0.5234456932871103
0.5234456932871103,0.997801197865147
0.997801197865147,0.008775869616099132
0.008775869616099132,0.03479541491432144
0.03479541491432144,0.13433877606104663
0.13433877606104663,0.4651674772298664
0.4651674772298664,0.9951467814298725
0.9951467814298725,0.01931865935855247
0.01931865935855247,0.07578179503656274
0.07578179503656274,0.28015565831039657
0.28015565831039657,0.8066738617082596
0.8066738617082596,0.6238045701797731
0.6238045701797731,0.9386897136104065
0.9386897136104065,0.23020534068967796
0.23020534068967796,0.708843367230509
0.708843367230509,0.8255377918552911
0.8255377918552911,0.5761005842959247
0.5761005842959247,0.9768348042792754
0.9768348042792754,0.09051427771178056
0.09051427771178056,0.3292857729683809
0.3292857729683809,0.8834266107559873
0.8834266107559873,0.4119361366567065
0.4119361366567065,0.9689790238922149
0.9689790238922149,0.12023470059642127
0.12023470059642127,0.4231132694756408
0.4231132694756408,0.9763537226770984
0.9763537226770984,0.09234852356668007
0.09234852356668007,0.3352810950469376
0.3352810950469376,0.891470729404256
0.891470729404256,0.3870026720787992
0.3870026720787992,0.9489264155306745
0.9489264155306745,0.1938602937551208
0.1938602937551208,0.6251139210411962
0.6251139210411962,0.9373860270467893
0.9373860270467893,0.23477385337690118
0.23477385337690118,0.71862036458985
0.71862036458985,0.8088205447464042
0.8088205447464042,0.6185194845701366
0.6185194845701366,0.9438125271089166
0.9438125271089166,0.21212176312478864
0.21212176312478864,0.6685044829344787
0.6685044829344787,0.8864249569239359
0.8864249569239359,0.40270301066533726
0.40270301066533726,0.962133183465642
0.962133183465642,0.14573168295964498
0.14573168295964498,0.497975838165578
0.497975838165578,0.9999836110754723
0.9999836110754723,6.555462372345314e-05
6.555462372345314e-05,0.00026220130525904644
0.00026220130525904644,0.0010485302229382677
0.0010485302229382677,0.004189723229239411
0.004189723229239411,0.01668867779400713
0.01668867779400713,0.06564066330997977
0.06564066330997977,0.24532786652082259
0.24532786652082259,0.7405684177166562
0.7405684177166562,0.7685073455892177
0.7685073455892177,0.7116152214585296
0.7116152214585296,0.8208759921882298
0.8208759921882298,0.5881543905488763
0.5881543905488763,0.9689152137078247
0.9689152137078247,0.12047408941338021
0.12047408941338021,0.42384033277358835
0.42384033277358835,0.976798820351849
0.976798820351849,0.09065153964434108
0.09065153964434108,0.3297353520178062
0.3297353520178062,0.8840397985899986
0.8840397985899986,0.4100537323958133
0.4100537323958133,0.967638675776304
0.967638675776304,0.12525627567273923
0.12525627567273923,0.4382685643093359
0.4382685643093359,0.9847569193902777
0.9847569193902777,0.06004291641299142
0.06004291641299142,0.2257510584064558
